order_id,customer_name,customer_email,order_date,updated_at,status,currency,amount
ORD-102098,Łukasz García,łukasz.garcia6657@mail.test,28 Jun 2026,2026-06-28T03:05:30Z,shipped,USD,"1,611.85"
ORD-107399,Elizabeth Davis,elizabeth.davis5097@acme.test,07/13/2025,2025-07-13T11:25:04Z,completed,USD,1276.42
ORD-109538,Mónica Walker,monica.walker3468@shop.example,2025-07-08,2025-07-08T21:56:43Z,completed,USD,2423.01
ORD-101181,Joseph García,joseph.garcia6012@shop.example,27 Jun 2026,2026-06-27T11:57:58Z,pending,USD,1718.48
ORD-103722,Élodie Harris,elodie.harris7447@mail.test,2026-04-08,2026-04-08T20:37:28Z,completed,EUR,424.71
ORD-106695,Chris Taylor,chris.taylor2012@example.com,2025-11-28,2025-11-28T05:54:45Z,completed,USD,2275.20
ORD-109038,Michael Martinez,michael.martinez4599@example.com,12/05/2025,2025-12-05T23:31:43Z,completed,EUR,2183.70
ORD-100161,Björn Clark,bjorn.clark6731@example.com,2025-09-18,2025-09-18T01:37:35Z,refunded,USD,"1,749.15"
ORD-100221,Søren Češka,soren.češka6709@acme.test,08/03/2025,2025-08-03T09:25:45Z,refunded,USD,-198.33
ORD-106651,Élodie Jackson,elodie.jackson8282@shop.example,2026-05-26,2026-05-26T16:26:11Z,pending,EUR,1427.78
ORD-101743,David Taylor,david.taylor6576@shop.example,2025-09-30,2025-09-30T10:22:45Z,completed,USD,212.48
ORD-103153,Jessica 陳,jessica.陳7644@mail.test,29 Jan 2026,2026-01-29T03:47:07Z,completed,USD,$865.77
ORD-108138,David Lewis,david.lewis5809@mail.test,2025-07-10,2025-07-10T18:41:25Z,cancelled,USD,"1,464.94"
ORD-105822,Barbara Smith,barbara.smith1701@mail.test,06/05/2026,2026-06-05T08:41:19Z,pending,USD,"1,265.43"
ORD-105100,Robert King,robert.king8957@example.com,2026-01-11,2026-01-11T22:49:50Z,completed,USD,781.39
ORD-101674,David Lee,david.lee7423@shop.example,04 Jan 2026,2026-01-04T09:55:18Z,completed,USD,"1,401.82"
ORD-104199,Élodie Young,elodie.young2716@acme.test,11/23/2025,2025-11-23T23:35:55Z,pending,EUR,31.85
ORD-103961,Elizabeth Miller,elizabeth.miller218@mail.test,16 Jan 2026,2026-01-16T02:33:14Z,completed,EUR,1735.92
ORD-106584,Élodie Moore,elodie.moore9039@mail.test,2025-11-01,2025-11-01T11:06:05Z,pending,EUR,1834.09
ORD-101699,Michael Walker,michael.walker9111@mail.test,2026-03-30,2026-03-30T00:49:14Z,shipped,USD,"$2,181.88"
ORD-101316,Robert Smith,robert.smith6658@example.com,2025-12-28,2025-12-28T05:15:29Z,refunded,USD,"-$2,265.12"
ORD-109224,Chris Clark,chris.clark219@mail.test,12/26/2025,2025-12-26T09:58:15Z,completed,USD,282.96
ORD-105578,Björn Walker,bjorn.walker1979@example.com,22 Dec 2025,2025-12-22T03:53:06Z,pending,EUR,752.73
ORD-105596,Élodie Walker,elodie.walker5666@mail.test,2025-10-27,2025-10-27T14:08:06Z,shipped,USD,1891.42
ORD-106415,William Thompson,william.thompson38@mail.test,2025-07-10,2025-07-10T07:35:31Z,cancelled,USD,"$1,468.81"
ORD-107470,Élodie Smith,elOdIE.smiTH1145@AcmE.TEsT,08/22/2025,2025-08-22T22:47:41Z,completed,USD,409.61
ORD-107365,Mónica Johnson,monica.johnson533@acme.test,2026-02-02,2026-02-02T03:08:50Z,completed,EUR,"2,311.92"
ORD-101927,Mary Brown,mary.brown6543@example.com,27 Feb 2026,2026-02-27T00:45:36Z,completed,USD,901.98
ORD-101583,Sarah Müller,sarah.muller7454@mail.test,2026-04-27,2026-04-27T11:36:50Z,completed,EUR,655.68
ORD-106419,Daniel Anderson,daniel.anderson5636@acme.test,2025-12-09,2025-12-09T11:00:40Z,completed,EUR,2276.21
ORD-102400,David Jones,david.jones5729@acme.test,16 Feb 2026,2026-02-16T15:12:41Z,completed,USD,"1,990.92"
ORD-105535,Lisa Taylor,lisa.taylor1416@acme.test,2026-02-12,2026-02-12T17:29:11Z,completed,EUR,306.10
ORD-106583,James King,james.king5628@example.com,29 Mar 2026,2026-03-29T01:24:48Z,pending,EUR,"1,105.41"
ORD-102141,Karen Lee,karen.lee3774@acme.test,04/03/2026,2026-04-03T08:28:29Z,pending,USD,$939.86
ORD-106086,Linda Martinez,linda.martinez9877@acme.test,01/20/2026,2026-01-20T08:16:53Z,completed,USD,220.25
ORD-106672,Jennifer Williams,jennifer.williams8523@acme.test,07 Jan 2026,2026-01-07T05:13:58Z,pending,USD,886.93
ORD-106987,Karen Clark,karen.clark1258@mail.test,10/04/2025,2025-10-04T01:03:38Z,shipped,USD,2380.09
ORD-103897,François Davis,françois.davis4098@shop.example,04/29/2026,2026-04-29T01:13:16Z,completed,USD,"$1,897.46"
ORD-100232,Daniel Taylor,dAniel.TAyLOR8164@mail.Test,27 Sep 2025,2025-09-27T10:59:36Z,refunded,USD,-1228.72
ORD-105140,Lisa Wilson,lisa.wilson7623@acme.test,2026-02-09,2026-02-09T01:19:01Z,cancelled,USD,532.06
ORD-103865,Thomas Brown,thomas.brown7875@mail.test,14 Aug 2025,2025-08-14T01:00:58Z,completed,USD,"1,632.87"
ORD-103270,Søren Jones,soren.jones3512@mail.test,2025-11-26,2025-11-26T16:45:23Z,shipped,USD,"$1,138.52"
ORD-100184,Nancy Jones,nancy.jones1549@shop.example,20 May 2026,2026-05-20T01:50:40Z,refunded,USD,"$1,018.35"
ORD-109132,Mónica Johnson,monica.johnson727@shop.example,2026-03-18,2026-03-18T22:04:48Z,pending,USD,1052.35
ORD-101771,Jennifer Harris,jennifer.harris8734@mail.test,2025-08-11,2025-08-11T12:10:16Z,pending,USD,2448.60
ORD-105301,Lisa 陳,lisa.陳4969@shop.example,2026-03-20,2026-03-20T23:48:26Z,shipped,USD,"1,747.04"
ORD-105137,Nancy Harris,nancy.harris1990@shop.example,06/15/2026,2026-06-15T22:09:33Z,completed,USD,2188.10
ORD-103039,Sandra Jackson,sandra.jackson2154@shop.example,2026-03-22,2026-03-22T11:57:45Z,completed,USD,1206.14
ORD-100176,Elizabeth Martin,elizabeth.martin2843@mail.test,2026-05-27,2026-05-27T04:15:06Z,refunded,USD,"$1,997.85"
ORD-109011,Zoë Moore,zoe.moore9028@shop.example,2025-08-25,2025-08-25T00:09:58Z,pending,EUR,"2,116.83"
ORD-105644,Michael Martin,michael.martin6716@acme.test,05/17/2026,2026-05-17T13:20:50Z,pending,USD,$273.65
ORD-104564,健太 Taylor,健太.taylor5569@shop.example,02 Jan 2026,2026-01-02T23:27:36Z,completed,USD,"1,729.96"
ORD-100486,Zoë Miller,zoe.miller9939@mail.test,2026-02-15,2026-02-15T11:49:19Z,completed,USD,"2,171.47"
ORD-103889,David Johnson,DaVID.JoHNson976@ShOP.eXAmPle,05 Nov 2025,2025-11-05T23:27:47Z,shipped,EUR,"1,047.99"
ORD-102506,Renée Williams,renee.williams5181@mail.test,2026-01-22,2026-01-22T09:38:57Z,completed,USD,1211.49
ORD-103661,Łukasz White,łukasz.white1115@acme.test,07/30/2025,2025-07-30T08:01:49Z,cancelled,USD,778.44
ORD-100747,健太 Lee,健太.lee5835@acme.test,24 Jan 2026,2026-01-24T15:17:48Z,completed,USD,"1,065.22"
ORD-105579,Lisa Jackson,lisa.jackson9701@shop.example,02 Jan 2026,2026-01-02T04:12:49Z,cancelled,USD,"1,342.58"
ORD-100692,健太 Nováková,健太.novakova7142@example.com,2026-01-29,2026-01-29T07:04:30Z,completed,USD,"1,197.73"
ORD-108713,Björn White,bjorn.white2618@mail.test,06/09/2026,2026-06-09T05:10:05Z,completed,USD,16.22
ORD-106118,Mark Jones,mark.jones5977@shop.example,02 Jun 2026,2026-06-02T09:31:43Z,refunded,USD,"-$2,380.56"
ORD-106135,美玲 Johnson,美玲.johnsON706@sHop.ExAmpLE,07/27/2025,2025-07-27T11:17:26Z,shipped,USD,"1,543.42"
ORD-102845,Søren Thomas,sORen.ThoMaS974@Mail.TesT,10 Oct 2025,2025-10-10T02:04:20Z,shipped,EUR,89.72
ORD-102185,Matthew Martin,matthew.martin648@mail.test,09/18/2025,2025-09-18T04:25:08Z,refunded,EUR,"2,226.36"
ORD-109355,François Brown,françois.brown5093@shop.example,29 Jan 2026,2026-01-29T01:40:31Z,completed,EUR,446.91
ORD-108435,Michael 陳,michael.陳1338@shop.example,05/16/2026,2026-05-16T10:55:12Z,cancelled,USD,660.50
ORD-103350,Lisa Garcia,lisa.garcia2094@example.com,04/27/2026,2026-04-27T21:26:22Z,completed,USD,"1,143.75"
ORD-108949,Sandra Jackson,sandra.jackson9669@example.com,07/06/2025,2025-07-06T22:59:28Z,pending,EUR,"2,048.11"
ORD-105151,Thomas Williams,ThomaS.wiLLiams5999@maIl.tESt,25 May 2026,2026-05-25T08:42:54Z,shipped,USD,2297.25
ORD-109628,Joseph Lee,joseph.lee2432@acme.test,2026-03-12,2026-03-12T16:48:33Z,cancelled,USD,$139.30
ORD-104788,William Češka,william.češka2763@example.com,2026-01-21,2026-01-21T08:26:54Z,completed,USD,844.50
ORD-104501,Elizabeth Davis,elizabeth.davis335@example.com,2026-02-13,2026-02-13T11:40:03Z,pending,USD,"$1,390.02"
ORD-106376,Nguyễn Walker,ngUYễn.WAlker3863@exAMple.coM,2025-09-24,2025-09-24T08:13:21Z,completed,EUR,1880.78
ORD-101423,美玲 Anderson,美玲.anderson2909@acme.test,05/30/2026,2026-05-30T04:38:23Z,shipped,USD,1171.81
ORD-107138,Jennifer Lee,jennifer.lee849@example.com,2026-02-23,2026-02-23T14:42:56Z,completed,USD,2294.41
ORD-105812,Mark Češka,mark.češka119@example.com,02/17/2026,2026-02-17T03:50:09Z,completed,USD,"1,657.05"
ORD-100643,Daniel White,daniel.white7123@shop.example,07 Feb 2026,2026-02-07T06:43:56Z,pending,USD,239.06
ORD-102664,Nancy Jones,nAnCy.JoNES5410@MAIl.TeSt,12/13/2025,2025-12-13T12:57:32Z,completed,USD,275.08
ORD-106579,Patricia Davis,patricia.davis9052@shop.example,02/18/2026,2026-02-18T00:53:14Z,completed,USD,83.84
ORD-102002,Daniel White,daniel.white915@mail.test,14 Sep 2025,2025-09-14T03:19:49Z,completed,USD,1729.34
ORD-108560,Sarah Jones,sArAH.jONeS6343@sHop.ExaMplE,05/24/2026,2026-05-24T04:16:36Z,completed,USD,2266.08
ORD-107419,William Wilson,william.wilson3730@mail.test,20 Jan 2026,2026-01-20T16:30:17Z,refunded,USD,-2128.35
ORD-105101,Joseph Taylor,joseph.taylor6982@acme.test,26 Apr 2026,2026-04-26T10:56:06Z,pending,EUR,1932.92
ORD-102774,Mónica 陳,monica.陳763@shop.example,07 Aug 2025,2025-08-07T17:54:54Z,completed,EUR,1806.95
ORD-102321,Søren Rodriguez,soren.rodriguez2817@acme.test,25 Sep 2025,2025-09-25T10:44:27Z,completed,USD,"$1,048.06"
ORD-105141,Joseph Brown,josePh.bROwN7235@acMe.tEsT,12/09/2025,2025-12-09T14:27:24Z,shipped,USD,845.09
ORD-102058,Betty Håkonsen,betty.hakonsen536@example.com,24 Mar 2026,2026-03-24T22:43:51Z,shipped,USD,"2,494.16"
ORD-107760,Mary King,mary.king4532@example.com,04 Aug 2025,2025-08-04T16:58:35Z,completed,USD,"$1,546.55"
ORD-106674,Mark Allen,mark.allen7699@mail.test,2026-06-23,2026-06-23T02:05:33Z,completed,USD,800.37
ORD-108157,Richard Martinez,richard.martinez116@example.com,2025-11-05,2025-11-05T13:46:00Z,pending,USD,"1,741.56"
ORD-100799,Jennifer Müller,jennifer.muller7440@acme.test,2025-08-27,2025-08-27T10:09:01Z,shipped,USD,"$1,729.92"
ORD-109692,Mónica Håkonsen,monica.hakonsen6016@shop.example,23 Apr 2026,2026-04-23T15:49:38Z,completed,USD,"$1,252.85"
ORD-100378,Elizabeth Williams,elizabeth.williams4836@mail.test,09/09/2025,2025-09-09T08:28:56Z,completed,USD,1260.75
ORD-100962,José Davis,jose.davis8859@acme.test,28 Mar 2026,2026-03-28T14:10:57Z,completed,USD,1979.60
ORD-101033,Zoë Anderson,zoe.anderson345@shop.example,2026-02-06,2026-02-06T05:12:36Z,completed,USD,"$2,148.02"
ORD-103671,Søren Brown,soren.brown4027@example.com,02/12/2026,2026-02-12T19:05:57Z,completed,USD,1211.63
ORD-101355,Betty Thompson,betty.thompson6389@example.com,2026-06-27,2026-06-27T13:56:01Z,completed,USD,1124.74
ORD-100377,Betty Nováková,betty.novakova6271@example.com,2025-09-30,2025-09-30T18:27:52Z,shipped,USD,567.86
ORD-101571,Anthony Hall,ANthonY.Hall8869@exaMpLe.CoM,01/23/2026,2026-01-23T14:28:09Z,pending,USD,"$1,770.04"
ORD-106248,Patricia Young,patricia.young5210@shop.example,2026-06-04,2026-06-04T04:33:53Z,pending,USD,$332.60
ORD-104844,Jessica Williams,jessica.williams1260@acme.test,06/30/2026,2026-06-30T11:51:52Z,cancelled,USD,"$1,611.43"
ORD-104260,James Young,james.young9784@acme.test,06/09/2026,2026-06-09T02:36:57Z,completed,USD,837.25
ORD-109715,Susan Davis,susan.davis4007@example.com,03 Dec 2025,2025-12-03T07:10:39Z,pending,EUR,"1,794.82"
ORD-106214,Thomas Walker,thomas.walker7282@acme.test,03 Apr 2026,2026-04-03T14:25:49Z,cancelled,USD,1169.54
ORD-107595,Matthew Johnson,matthew.johnson6601@acme.test,12/31/2025,2025-12-31T19:40:47Z,completed,EUR,694.03
ORD-100190,David García,daVid.GArcIa6732@eXamplE.coM,2025-09-06,2025-09-06T22:49:39Z,refunded,USD,1891.35
ORD-105293,Łukasz Jones,łukasz.jones4211@example.com,06/20/2026,2026-06-20T13:41:19Z,pending,USD,1092.96
ORD-108588,Anthony Håkonsen,anthony.hakonsen833@acme.test,2025-08-06,2025-08-06T19:06:44Z,cancelled,USD,2227.42
ORD-106533,Thomas Hall,thomas.hall6361@acme.test,08/24/2025,2025-08-24T05:19:12Z,completed,USD,532.77
ORD-100922,Sarah Wilson,sarah.wilson296@mail.test,06/15/2026,2026-06-15T04:30:52Z,shipped,USD,$330.45
ORD-100063,Mark Moore,whale5.moore9655@acme.test,11/06/2025,2025-11-06T22:06:24Z,shipped,USD,"$1,601.51"
ORD-104714,François Harris,françois.harris6133@example.com,2026-02-22,2026-02-22T08:39:05Z,shipped,USD,368.21
ORD-107690,Patricia Moore,patricia.moore6428@example.com,22 Sep 2025,2025-09-22T19:03:53Z,completed,EUR,220.02
ORD-105089,Nancy Jackson,nancy.jackson414@example.com,07/16/2025,2025-07-16T18:23:26Z,completed,USD,1275.18
ORD-100774,Elizabeth Walker,elizabeth.walker6026@acme.test,31 Oct 2025,2025-10-31T08:56:50Z,pending,EUR,"2,378.00"
ORD-107362,Lisa 陳,lisA.陳2874@exAmpLe.cOM,11/03/2025,2025-11-03T05:30:50Z,completed,EUR,1615.21
ORD-103025,Jessica Davis,jessica.davis8073@acme.test,2026-06-30,2026-06-30T09:11:41Z,shipped,USD,1970.88
ORD-109547,Chris Moore,chris.moore9340@example.com,05/12/2026,2026-05-12T04:52:13Z,completed,USD,2468.83
ORD-107756,Jessica Jones,jessica.jones8579@mail.test,28 Mar 2026,2026-03-28T18:46:14Z,completed,USD,1735.05
ORD-106335,James Müller,james.muller3402@shop.example,09 Sep 2025,2025-09-09T22:28:19Z,completed,USD,300.96
ORD-104078,Mónica Johnson,monica.johnson8438@shop.example,2026-04-08,2026-04-08T00:46:00Z,shipped,USD,"$2,292.52"
ORD-105525,Sarah 陳,sarah.陳2647@shop.example,2025-07-22,2025-07-22T02:45:15Z,cancelled,USD,"2,387.55"
ORD-108948,Łukasz Garcia,łukasz.garcia1917@acme.test,27 Apr 2026,2026-04-27T08:39:28Z,completed,EUR,"2,103.31"
ORD-104716,Michael Miller,michael.miller9698@shop.example,07/22/2025,2025-07-22T20:41:27Z,completed,USD,412.72
ORD-106417,Anthony Taylor,anThoNy.TayLoR8141@maIL.Test,06/02/2026,2026-06-02T18:55:43Z,completed,USD,1795.19
ORD-101105,John Öztürk,john.ozturk9616@shop.example,27 May 2026,2026-05-27T02:28:10Z,completed,USD,"$2,304.66"
ORD-106585,Sarah Williams,sarah.williams333@acme.test,04 Jun 2026,2026-06-04T21:18:46Z,completed,USD,"1,486.51"
ORD-105338,Matthew Miller,matthew.miller1591@mail.test,2025-11-29,2025-11-29T13:52:53Z,completed,USD,463.80
ORD-105801,Jessica Wilson,jessica.wilson5691@acme.test,06 Sep 2025,2025-09-06T08:53:17Z,pending,USD,"$1,495.44"
ORD-105468,Søren Martinez,sOren.MARtineZ1710@acMe.TeST,07/28/2025,2025-07-28T14:12:39Z,pending,USD,900.34
ORD-107744,Chris Jones,chris.jones9566@example.com,2025-10-15,2025-10-15T17:06:55Z,completed,USD,"2,435.06"
ORD-106241,Joseph Anderson,joseph.anderson3178@acme.test,02/26/2026,2026-02-26T10:16:07Z,pending,EUR,"2,243.37"
ORD-107262,Renée Jones,renee.jones2379@acme.test,2026-01-16,2026-01-16T08:23:00Z,completed,USD,"$2,342.26"
ORD-104504,Anthony Thomas,anthony.thomas9115@mail.test,2025-10-29,2025-10-29T15:53:57Z,completed,USD,2175.69
ORD-106256,James Nováková,james.novakova8172@acme.test,19 Mar 2026,2026-03-19T19:01:11Z,completed,USD,"2,353.51"
ORD-101564,Zoë Miller,zoe.miller7163@acme.test,2026-01-07,2026-01-07T08:03:27Z,completed,EUR,479.75
ORD-106052,Lisa Taylor,lisa.taYloR8966@eXamPle.CoM,2026-05-11,2026-05-11T09:59:18Z,completed,USD,394.61
ORD-108826,Lisa Brown,lisa.brown7619@mail.test,15 May 2026,2026-05-15T15:02:22Z,completed,USD,2035.88
ORD-104481,François Thomas,fRaNÇois.thomaS1684@shOp.ExamPle,30 Nov 2025,2025-11-30T19:30:09Z,shipped,EUR,"1,186.43"
ORD-103912,Sandra Williams,sandra.williams1735@mail.test,05/16/2026,2026-05-16T07:17:44Z,completed,USD,$786.37
ORD-101792,Robert Češka,robert.češka2833@mail.test,30 Sep 2025,2025-09-30T11:18:13Z,pending,USD,282.50
ORD-105109,Sarah Martinez,sarah.martinez2378@mail.test,2026-02-25,2026-02-25T08:45:57Z,completed,USD,795.41
ORD-106204,William Allen,WILlIam.Allen3807@acmE.Test,02 Apr 2026,2026-04-02T17:28:36Z,shipped,USD,1924.83
ORD-109833,François Young,x@example.com,not-a-date,2026-02-10T10:00:00Z,completed,USD,99.00
ORD-109723,Karen Allen,karen.allen9675@mail.test,04 Jun 2026,2026-06-04T04:40:08Z,pending,USD,227.99
ORD-107523,François Miller,françois.miller503@example.com,10/01/2025,2025-10-01T19:40:46Z,pending,USD,"1,683.26"
ORD-100245,Renée Håkonsen,reNee.haKoNSen8951@Shop.eXAmPlE,2026-02-17,2026-02-17T12:20:11Z,refunded,USD,"-$2,028.72"
ORD-108476,Nancy Rodriguez,nancy.rodriguez9398@shop.example,08 May 2026,2026-05-08T05:59:06Z,refunded,EUR,"2,104.48"
ORD-106041,Nguyễn Håkonsen,nguyễn.hakonsen9215@example.com,08/02/2025,2025-08-02T15:59:19Z,shipped,USD,1593.02
ORD-107608,James Smith,james.smith8731@shop.example,08/12/2025,2025-08-12T06:04:22Z,completed,USD,797.95
ORD-103166,James Jackson,james.jackson6698@mail.test,2026-06-23,2026-06-23T16:20:18Z,shipped,USD,345.51
ORD-102031,Jessica King,JeSsiCa.kINg7582@ACmE.tEST,10 Sep 2025,2025-09-10T02:12:36Z,shipped,USD,"1,069.26"
ORD-103675,John Walker,john.walker2893@mail.test,2026-01-21,2026-01-21T18:13:03Z,completed,USD,699.10
ORD-102395,Björn Allen,bjorn.allen9313@mail.test,2026-04-26,2026-04-26T03:39:16Z,cancelled,USD,"$1,434.20"
ORD-102422,Barbara Jackson,barbara.jackson9441@shop.example,01/14/2026,2026-01-14T04:55:26Z,completed,EUR,613.40
ORD-107760,Mary King,mary.king4532@example.com,08/04/2025,2025-08-04T13:18:23Z,shipped,USD,"$1,812.72"
ORD-103667,Thomas Brown,thomas.brown935@mail.test,19 Mar 2026,2026-03-19T19:55:30Z,completed,USD,1350.91
ORD-102038,William Young,william.young6483@acme.test,01 Feb 2026,2026-02-01T22:03:00Z,completed,USD,"2,003.88"
ORD-101653,Daniel Young,daniel.young8502@acme.test,05/26/2026,2026-05-26T03:55:23Z,shipped,USD,533.34
ORD-100001,Linda Johnson,whale0.johnson4013@shop.example,2025-07-25,2025-07-25T05:44:27Z,shipped,USD,"2,228.42"
ORD-102653,Elizabeth Jackson,elizabeth.jackson7287@mail.test,2025-08-10,2025-08-10T14:35:43Z,shipped,USD,1822.74
ORD-101764,Łukasz Håkonsen,łukasz.hakonsen6300@acme.test,2026-06-21,2026-06-21T21:29:31Z,shipped,USD,"1,511.26"
ORD-106133,Anthony Lewis,ANthoNY.leWis1898@exAmple.cOm,2026-04-21,2026-04-21T05:13:03Z,completed,USD,"2,220.03"
ORD-105557,François Clark,françois.clark6940@example.com,03/20/2026,2026-03-20T01:58:35Z,shipped,USD,"$2,138.73"
ORD-102363,Robert Clark,robert.clark3111@acme.test,01 Feb 2026,2026-02-01T12:38:11Z,completed,USD,"$1,596.89"
ORD-105020,Mark White,mark.white989@example.com,09/04/2025,2025-09-04T12:52:50Z,completed,EUR,"1,865.19"
ORD-107642,Jessica Jackson,jesSiCa.JacKson9218@example.cOm,21 Sep 2025,2025-09-21T14:40:18Z,completed,USD,928.78
ORD-106613,美玲 Brown,美玲.brown2788@shop.example,02/08/2026,2026-02-08T08:10:33Z,completed,USD,"1,803.87"
ORD-106630,Jessica Smith,JeSSICa.smiTh9120@ShOp.eXamplE,2026-06-21,2026-06-21T23:38:55Z,pending,EUR,1418.01
ORD-105144,Elizabeth Rodriguez,elizabeth.rodriguez9627@example.com,02/02/2026,2026-02-02T16:09:36Z,completed,USD,1989.59
ORD-104448,Barbara Miller,barbara.miller1151@mail.test,2026-06-21,2026-06-21T04:24:03Z,shipped,USD,82.46
ORD-108564,Elizabeth Öztürk,elizabeth.ozturk3245@acme.test,2025-08-20,2025-08-20T15:22:01Z,completed,EUR,691.69
ORD-107610,Susan García,susan.garcia462@acme.test,24 Aug 2025,2025-08-24T14:33:19Z,completed,USD,524.66
ORD-104012,Barbara Brown,BarBaRa.brOWn2273@shOP.EXamPLE,03 Mar 2026,2026-03-03T11:50:41Z,completed,USD,1033.85
ORD-108725,健太 Lee,健太.lee6736@shop.example,18 Feb 2026,2026-02-18T15:12:23Z,pending,USD,461.72
ORD-102240,Mark Hall,mARk.hall1810@mail.tEst,10 Oct 2025,2025-10-10T01:19:46Z,completed,USD,1675.37
ORD-101825,Łukasz Brown,łukasz.brown1399@acme.test,2026-02-09,2026-02-09T01:10:38Z,completed,USD,63.66
ORD-103421,Nguyễn Taylor,nguyễn.taylor6086@example.com,10/23/2025,2025-10-23T12:35:23Z,pending,USD,1043.43
ORD-101401,Zoë Anderson,zOe.aNDeRSOn3313@acme.Test,08/21/2025,2025-08-21T12:20:39Z,completed,USD,$924.06
ORD-107359,Anthony Hall,anthony.hall5790@shop.example,26 Jun 2026,2026-06-26T03:39:34Z,completed,USD,"1,199.80"
ORD-101622,Renée Thompson,renee.thompson730@acme.test,2025-10-14,2025-10-14T23:51:02Z,completed,EUR,1549.86
ORD-102115,José White,jose.white9492@mail.test,01/21/2026,2026-01-21T20:00:48Z,refunded,EUR,707.85
ORD-101283,Jessica Miller,jessica.miller2106@acme.test,02/22/2026,2026-02-22T12:53:29Z,completed,USD,1053.27
ORD-101206,Richard Anderson,richard.anderson255@acme.test,05 Mar 2026,2026-03-05T18:31:40Z,completed,USD,"$2,011.73"
ORD-107902,Łukasz Smith,łukasz.smith8753@acme.test,2025-07-08,2025-07-08T10:02:56Z,pending,EUR,"2,220.21"
ORD-105696,Anthony Wilson,anthony.wilson8186@shop.example,2025-08-28,2025-08-28T03:33:57Z,shipped,USD,569.25
ORD-101806,Mónica Jackson,monica.jackson2446@mail.test,05 Dec 2025,2025-12-05T18:35:58Z,completed,USD,$263.35
ORD-100819,Søren Davis,soren.davis5682@acme.test,09 Aug 2025,2025-08-09T20:26:56Z,completed,USD,427.92
ORD-101569,Mark Moore,mark.moore7529@mail.test,2026-02-04,2026-02-04T03:15:54Z,shipped,USD,"$2,410.50"
ORD-103393,Thomas Martin,thomas.martin697@acme.test,29 Jun 2026,2026-06-29T17:49:00Z,refunded,USD,"1,818.49"
ORD-104112,Sandra Thomas,sandra.thomas1285@acme.test,17 Aug 2025,2025-08-17T18:33:50Z,refunded,USD,$858.45
ORD-101167,Lisa Young,lisa.young5583@example.com,2025-10-02,2025-10-02T04:57:00Z,completed,USD,"$2,393.10"
ORD-105228,Jessica Nováková,jessica.novakova3437@acme.test,28 Jul 2025,2025-07-28T13:15:10Z,completed,USD,259.20
ORD-107299,James Johnson,JAmES.JoHnsOn8804@acME.Test,25 Dec 2025,2025-12-25T07:00:11Z,pending,USD,"1,713.21"
ORD-102565,François Taylor,françois.taylor1449@acme.test,03/03/2026,2026-03-03T03:25:57Z,completed,EUR,2118.93
ORD-100924,Patricia Češka,patricia.češka6400@example.com,05/18/2026,2026-05-18T06:28:44Z,shipped,USD,"1,573.15"
ORD-108495,Thomas Lee,tHomAS.lEE6876@SHop.exaMPLE,2025-10-06,2025-10-06T02:59:56Z,refunded,USD,-1468.69
ORD-101116,Thomas Williams,thomas.williams787@example.com,2026-03-01,2026-03-01T22:55:03Z,cancelled,EUR,868.31
